* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 65536-point spectrum using Hann window and no averaging 
* Dated: 7-jun-2021 14:14:51
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 65536-point spectrum using Hann window and no averaging Input RMS 91,1 dB, 81,6 dBC, 77,2 dBA
* Measurement: jun 7 14:14:51
* Smoothing: None
* Frequency Step: 0.7324219 Hz
* Start Frequency: 0.7324219 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
547.119 48.544 0
547.852 46.473 0
548.584 50.605 0
549.316 49.247 0
550.049 36.231 0
550.781 40.733 0
551.514 43.041 0
552.246 36.822 0
552.979 47.686 0
553.711 51.985 0
554.443 39.521 0
555.176 46.350 0
555.908 44.142 0
556.641 49.371 0
557.373 52.149 0
558.105 52.163 0
558.838 50.198 0
559.570 37.482 0
560.303 32.172 0
561.035 39.140 0
561.768 45.613 0
562.500 51.497 0
563.232 51.299 0
563.965 48.696 0
564.697 37.172 0
565.430 47.955 0
566.162 50.145 0
566.895 50.864 0
567.627 48.682 0
568.359 41.465 0
569.092 45.259 0
569.824 48.947 0
570.557 48.722 0
571.289 33.620 0
572.021 38.415 0
572.754 42.769 0
573.486 47.152 0
574.219 50.996 0
574.951 46.208 0
575.684 42.323 0
576.416 38.848 0
577.148 42.099 0
577.881 50.317 0
578.613 43.011 0
579.346 33.239 0
580.078 37.023 0
580.811 36.634 0
581.543 48.702 0
582.275 48.827 0
583.008 49.357 0
583.740 47.899 0
584.473 43.550 0
585.205 37.672 0
585.938 33.666 0
586.670 48.447 0
587.402 50.029 0
588.135 44.365 0
588.867 32.670 0
589.600 42.901 0
590.332 48.259 0
591.064 53.462 0
591.797 49.508 0
592.529 43.188 0
593.262 38.906 0
593.994 34.262 0
594.727 44.185 0
595.459 48.581 0
596.191 47.870 0
596.924 50.583 0
597.656 49.403 0
598.389 36.515 0
599.121 36.110 0
599.854 48.962 0
