* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and 32 averages 
* Dated: 28-jun-2021 11:38:06
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and 32 averages Input RMS 119,4 dB, 118,0 dBC, 119,7 dBA
* Measurement: jun 28 11:38:06
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4013.672 93.180 0
4019.531 94.050 0
4025.391 93.490 0
4031.250 93.263 0
4037.109 93.652 0
4042.969 94.251 0
4048.828 93.562 0
4054.688 93.763 0
4060.547 93.932 0
4066.406 92.862 0
4072.266 93.223 0
4078.125 92.236 0
4083.984 93.565 0
4089.844 93.318 0
4095.703 93.012 0
4101.562 94.076 0
4107.422 92.778 0
4113.281 90.987 0
4119.141 92.632 0
4125.000 93.560 0
4130.859 91.822 0
4136.719 92.530 0
4142.578 91.829 0
4148.438 91.513 0
4154.297 92.591 0
4160.156 91.361 0
4166.016 92.720 0
4171.875 92.539 0
4177.734 89.982 0
4183.594 91.027 0
4189.453 92.127 0
4195.312 91.796 0
4201.172 90.515 0
4207.031 91.228 0
4212.891 91.246 0
4218.750 91.175 0
4224.609 92.686 0
4230.469 92.095 0
4236.328 92.166 0
4242.188 92.097 0
4248.047 92.332 0
4253.906 90.947 0
4259.766 91.000 0
4265.625 91.997 0
4271.484 91.715 0
4277.344 92.708 0
4283.203 92.878 0
4289.062 92.417 0
4294.922 91.848 0
4300.781 92.693 0
4306.641 93.052 0
4312.500 92.648 0
4318.359 91.985 0
4324.219 93.801 0
4330.078 94.426 0
4335.938 93.117 0
4341.797 93.702 0
4347.656 94.030 0
4353.516 92.768 0
4359.375 93.392 0
4365.234 93.982 0
4371.094 94.963 0
4376.953 93.700 0
4382.812 93.641 0
4388.672 94.758 0
4394.531 94.667 0
4400.391 93.856 0
4406.250 95.354 0
4412.109 95.577 0
4417.969 95.190 0
4423.828 95.432 0
