* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and 32 averages 
* Dated: 23-jun-2021 12:56:12
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and 32 averages Input RMS 113,6 dB, 112,2 dBC, 113,9 dBA
* Measurement: jun 23 12:56:12
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5490.234 84.475 0
5496.094 85.571 0
5501.953 85.574 0
5507.812 85.780 0
5513.672 85.473 0
5519.531 85.859 0
5525.391 85.943 0
5531.250 86.480 0
5537.109 85.373 0
5542.969 84.982 0
5548.828 85.477 0
5554.688 84.360 0
5560.547 84.329 0
5566.406 85.627 0
5572.266 85.207 0
5578.125 84.432 0
5583.984 84.390 0
5589.844 83.786 0
5595.703 84.299 0
5601.562 84.641 0
5607.422 84.690 0
5613.281 83.640 0
5619.141 84.234 0
5625.000 85.222 0
5630.859 84.872 0
5636.719 84.241 0
5642.578 82.920 0
5648.438 84.062 0
5654.297 84.826 0
5660.156 84.614 0
5666.016 83.507 0
5671.875 83.518 0
5677.734 83.802 0
5683.594 84.628 0
5689.453 83.743 0
5695.312 84.035 0
5701.172 84.115 0
5707.031 83.290 0
5712.891 84.988 0
5718.750 83.581 0
5724.609 84.030 0
5730.469 83.611 0
5736.328 83.697 0
5742.188 82.964 0
5748.047 83.374 0
5753.906 83.410 0
5759.766 83.584 0
5765.625 83.124 0
5771.484 83.507 0
5777.344 83.251 0
5783.203 82.343 0
5789.062 82.898 0
5794.922 84.189 0
5800.781 84.721 0
5806.641 83.528 0
5812.500 82.843 0
5818.359 82.392 0
5824.219 83.149 0
5830.078 82.906 0
5835.938 83.021 0
5841.797 83.748 0
5847.656 83.213 0
5853.516 81.184 0
5859.375 81.512 0
5865.234 83.025 0
5871.094 82.315 0
5876.953 81.481 0
5882.812 81.628 0
5888.672 81.152 0
5894.531 82.176 0
5900.391 82.331 0
5906.250 82.747 0
5912.109 82.235 0
5917.969 81.509 0
5923.828 82.202 0
5929.688 82.845 0
5935.547 82.432 0
5941.406 82.561 0
5947.266 83.289 0
5953.125 82.202 0
5958.984 80.619 0
5964.844 80.334 0
5970.703 80.719 0
5976.562 82.249 0
5982.422 81.868 0
5988.281 82.397 0
5994.141 82.109 0
6000.000 81.994 0
6005.859 80.984 0
6011.719 80.411 0
6017.578 80.493 0
6023.438 81.028 0
6029.297 81.187 0
6035.156 81.539 0
6041.016 80.991 0
6046.875 80.519 0
6052.734 81.419 0
6058.594 81.556 0
6064.453 79.885 0
6070.312 81.197 0
6076.172 80.280 0
6082.031 80.754 0
6087.891 80.597 0
6093.750 81.106 0
6099.609 80.572 0
6105.469 80.357 0
6111.328 80.950 0
6117.188 81.170 0
6123.047 78.981 0
6128.906 78.926 0
6134.766 79.353 0
6140.625 80.000 0
6146.484 80.763 0
6152.344 78.911 0
6158.203 80.104 0
6164.062 78.947 0
6169.922 78.990 0
6175.781 79.858 0
6181.641 80.414 0
6187.500 80.198 0
6193.359 81.202 0
6199.219 80.405 0
6205.078 79.778 0
6210.938 79.505 0
6216.797 80.343 0
6222.656 81.287 0
6228.516 79.791 0
6234.375 79.849 0
6240.234 79.742 0
6246.094 79.818 0
6251.953 78.447 0
6257.812 80.272 0
6263.672 80.147 0
6269.531 79.520 0
6275.391 79.191 0
6281.250 78.647 0
6287.109 78.527 0
6292.969 78.502 0
6298.828 80.095 0
6304.688 79.173 0
6310.547 77.589 0
6316.406 76.705 0
6322.266 78.430 0
6328.125 79.385 0
6333.984 78.296 0
6339.844 78.545 0
6345.703 79.050 0
6351.562 77.813 0
6357.422 77.590 0
6363.281 78.152 0
6369.141 78.106 0
6375.000 77.975 0
6380.859 78.446 0
6386.719 77.212 0
6392.578 78.720 0
6398.438 78.414 0
6404.297 78.746 0
6410.156 78.283 0
6416.016 78.009 0
6421.875 77.598 0
6427.734 77.334 0
6433.594 78.546 0
6439.453 78.096 0
6445.312 78.865 0
6451.172 78.189 0
6457.031 78.075 0
6462.891 79.207 0
6468.750 78.681 0
6474.609 76.493 0
6480.469 78.594 0
6486.328 79.224 0
6492.188 78.368 0
6498.047 78.867 0
6503.906 78.112 0
6509.766 77.728 0
6515.625 77.531 0
6521.484 78.329 0
6527.344 78.058 0
6533.203 78.651 0
6539.062 79.108 0
6544.922 77.976 0
6550.781 79.046 0
6556.641 77.718 0
6562.500 76.757 0
6568.359 78.211 0
6574.219 79.391 0
6580.078 78.028 0
6585.938 77.641 0
6591.797 77.993 0
6597.656 78.909 0
6603.516 77.153 0
6609.375 77.897 0
6615.234 77.920 0
6621.094 77.879 0
6626.953 78.064 0
6632.812 77.346 0
6638.672 77.879 0
6644.531 78.792 0
6650.391 79.338 0
6656.250 77.934 0
6662.109 77.440 0
6667.969 77.955 0
6673.828 79.352 0
6679.688 78.638 0
6685.547 78.410 0
6691.406 79.233 0
6697.266 78.583 0
6703.125 77.649 0
6708.984 77.591 0
6714.844 76.951 0
6720.703 77.867 0
6726.562 77.817 0
6732.422 78.690 0
6738.281 78.402 0
6744.141 77.148 0
6750.000 77.123 0
6755.859 76.526 0
6761.719 78.269 0
