* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point 1/3 octave RTA using Hann window and 32 averages 
* Dated: 23-jun-2021 12:55:21
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point 1/3 octave RTA using Hann window and 32 averages Input RMS 113,6 dB, 112,2 dBC, 113,9 dBA
* Measurement: jun 23 12:55:21
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
217.896 81.624 0
218.262 81.624 0
218.628 81.624 0
218.994 81.624 0
219.360 81.624 0
219.727 81.624 0
220.093 81.624 0
220.459 81.624 0
220.825 81.624 0
221.191 83.012 0
221.558 83.012 0
221.924 83.012 0
222.290 83.012 0
222.656 83.012 0
223.022 83.012 0
223.389 83.012 0
223.755 83.012 0
224.121 83.012 0
224.487 83.012 0
224.854 83.012 0
225.220 83.012 0
225.586 83.012 0
225.952 83.012 0
226.318 83.012 0
226.685 83.012 0
227.051 83.012 0
227.417 83.012 0
227.783 83.012 0
228.149 83.012 0
228.516 83.012 0
228.882 83.012 0
229.248 83.012 0
229.614 83.012 0
229.980 83.012 0
230.347 83.012 0
230.713 83.012 0
231.079 83.012 0
231.445 83.012 0
231.812 83.012 0
232.178 83.012 0
232.544 83.012 0
232.910 83.012 0
233.276 83.012 0
233.643 83.012 0
234.009 83.012 0
234.375 83.012 0
234.741 83.012 0
235.107 83.012 0
235.474 83.012 0
235.840 83.012 0
236.206 83.012 0
236.572 83.012 0
236.938 83.012 0
237.305 83.012 0
237.671 83.012 0
238.037 83.012 0
238.403 83.012 0
238.770 83.012 0
239.136 83.012 0
239.502 83.012 0
239.868 83.012 0
240.234 83.012 0
240.601 83.012 0
240.967 83.012 0
241.333 83.012 0
241.699 83.012 0
242.065 83.012 0
242.432 83.012 0
242.798 83.012 0
243.164 83.012 0
243.530 83.012 0
243.896 83.012 0
244.263 83.012 0
244.629 83.012 0
244.995 83.012 0
245.361 83.012 0
245.728 83.012 0
246.094 83.012 0
246.460 83.012 0
246.826 83.012 0
247.192 83.012 0
247.559 83.012 0
247.925 83.012 0
248.291 83.012 0
248.657 83.012 0
249.023 83.012 0
249.390 83.012 0
249.756 83.012 0
250.122 83.012 0
250.488 83.012 0
250.854 83.012 0
251.221 83.012 0
251.587 83.012 0
251.953 83.012 0
252.319 83.012 0
252.686 83.012 0
253.052 83.012 0
253.418 83.012 0
253.784 83.012 0
254.150 83.012 0
254.517 83.012 0
254.883 83.012 0
255.249 83.012 0
255.615 83.012 0
255.981 83.012 0
256.348 83.012 0
256.714 83.012 0
257.080 83.012 0
257.446 83.012 0
257.812 83.012 0
258.179 83.012 0
258.545 83.012 0
258.911 83.012 0
259.277 83.012 0
259.644 83.012 0
260.010 83.012 0
260.376 83.012 0
260.742 83.012 0
261.108 83.012 0
261.475 83.012 0
261.841 83.012 0
262.207 83.012 0
262.573 83.012 0
262.939 83.012 0
263.306 83.012 0
263.672 83.012 0
264.038 83.012 0
264.404 83.012 0
264.771 83.012 0
265.137 83.012 0
265.503 83.012 0
265.869 83.012 0
266.235 83.012 0
266.602 83.012 0
266.968 83.012 0
267.334 83.012 0
267.700 83.012 0
268.066 83.012 0
268.433 83.012 0
268.799 83.012 0
269.165 83.012 0
269.531 83.012 0
269.897 83.012 0
270.264 83.012 0
270.630 83.012 0
270.996 83.012 0
271.362 83.012 0
271.729 83.012 0
272.095 83.012 0
272.461 83.012 0
272.827 83.012 0
273.193 83.012 0
273.560 83.012 0
273.926 83.012 0
274.292 83.012 0
274.658 83.012 0
275.024 83.012 0
275.391 83.012 0
275.757 83.012 0
276.123 83.012 0
276.489 83.012 0
276.855 83.012 0
277.222 83.012 0
277.588 83.012 0
277.954 83.012 0
278.320 84.870 0
278.687 84.870 0
279.053 84.870 0
279.419 84.870 0
279.785 84.870 0
280.151 84.870 0
280.518 84.870 0
280.884 84.870 0
281.250 84.870 0
281.616 84.870 0
281.982 84.870 0
282.349 84.870 0
282.715 84.870 0
283.081 84.870 0
283.447 84.870 0
283.813 84.870 0
284.180 84.870 0
284.546 84.870 0
284.912 84.870 0
285.278 84.870 0
285.645 84.870 0
286.011 84.870 0
286.377 84.870 0
286.743 84.870 0
287.109 84.870 0
287.476 84.870 0
287.842 84.870 0
288.208 84.870 0
288.574 84.870 0
288.940 84.870 0
289.307 84.870 0
289.673 84.870 0
290.039 84.870 0
290.405 84.870 0
290.771 84.870 0
291.138 84.870 0
291.504 84.870 0
291.870 84.870 0
292.236 84.870 0
292.603 84.870 0
292.969 84.870 0
293.335 84.870 0
293.701 84.870 0
294.067 84.870 0
294.434 84.870 0
294.800 84.870 0
295.166 84.870 0
295.532 84.870 0
295.898 84.870 0
296.265 84.870 0
296.631 84.870 0
296.997 84.870 0
297.363 84.870 0
297.729 84.870 0
298.096 84.870 0
298.462 84.870 0
298.828 84.870 0
299.194 84.870 0
299.561 84.870 0
299.927 84.870 0
300.293 84.870 0
300.659 84.870 0
301.025 84.870 0
301.392 84.870 0
301.758 84.870 0
302.124 84.870 0
302.490 84.870 0
302.856 84.870 0
303.223 84.870 0
303.589 84.870 0
303.955 84.870 0
304.321 84.870 0
304.688 84.870 0
305.054 84.870 0
305.420 84.870 0
305.786 84.870 0
306.152 84.870 0
306.519 84.870 0
306.885 84.870 0
307.251 84.870 0
307.617 84.870 0
307.983 84.870 0
308.350 84.870 0
308.716 84.870 0
309.082 84.870 0
309.448 84.870 0
309.814 84.870 0
310.181 84.870 0
310.547 84.870 0
310.913 84.870 0
311.279 84.870 0
311.646 84.870 0
312.012 84.870 0
312.378 84.870 0
312.744 84.870 0
313.110 84.870 0
313.477 84.870 0
313.843 84.870 0
314.209 84.870 0
314.575 84.870 0
314.941 84.870 0
315.308 84.870 0
315.674 84.870 0
316.040 84.870 0
316.406 84.870 0
316.772 84.870 0
317.139 84.870 0
317.505 84.870 0
317.871 84.870 0
318.237 84.870 0
318.604 84.870 0
318.970 84.870 0
319.336 84.870 0
319.702 84.870 0
320.068 84.870 0
320.435 84.870 0
320.801 84.870 0
321.167 84.870 0
321.533 84.870 0
321.899 84.870 0
322.266 84.870 0
322.632 84.870 0
322.998 84.870 0
323.364 84.870 0
323.730 84.870 0
324.097 84.870 0
324.463 84.870 0
324.829 84.870 0
325.195 84.870 0
325.562 84.870 0
325.928 84.870 0
326.294 84.870 0
326.660 84.870 0
327.026 84.870 0
327.393 84.870 0
327.759 84.870 0
328.125 84.870 0
328.491 84.870 0
328.857 84.870 0
329.224 84.870 0
329.590 84.870 0
329.956 84.870 0
330.322 84.870 0
330.688 84.870 0
331.055 84.870 0
331.421 84.870 0
331.787 84.870 0
332.153 84.870 0
332.520 84.870 0
332.886 84.870 0
333.252 84.870 0
333.618 84.870 0
333.984 84.870 0
334.351 84.870 0
334.717 84.870 0
335.083 84.870 0
335.449 84.870 0
335.815 84.870 0
336.182 84.870 0
336.548 84.870 0
336.914 84.870 0
337.280 84.870 0
337.646 84.870 0
338.013 84.870 0
338.379 84.870 0
338.745 84.870 0
339.111 84.870 0
339.478 84.870 0
339.844 84.870 0
340.210 84.870 0
340.576 84.870 0
340.942 84.870 0
341.309 84.870 0
341.675 84.870 0
342.041 84.870 0
342.407 84.870 0
342.773 84.870 0
343.140 84.870 0
343.506 84.870 0
343.872 84.870 0
344.238 84.870 0
344.604 84.870 0
344.971 84.870 0
345.337 84.870 0
345.703 84.870 0
346.069 84.870 0
346.436 84.870 0
346.802 84.870 0
347.168 84.870 0
347.534 84.870 0
347.900 84.870 0
348.267 84.870 0
348.633 84.870 0
348.999 84.870 0
349.365 84.870 0
349.731 84.870 0
350.098 86.263 0
350.464 86.263 0
350.830 86.263 0
351.196 86.263 0
351.562 86.263 0
351.929 86.263 0
352.295 86.263 0
352.661 86.263 0
353.027 86.263 0
353.394 86.263 0
353.760 86.263 0
354.126 86.263 0
354.492 86.263 0
354.858 86.263 0
355.225 86.263 0
355.591 86.263 0
355.957 86.263 0
356.323 86.263 0
356.689 86.263 0
357.056 86.263 0
357.422 86.263 0
357.788 86.263 0
358.154 86.263 0
358.521 86.263 0
358.887 86.263 0
359.253 86.263 0
359.619 86.263 0
359.985 86.263 0
360.352 86.263 0
360.718 86.263 0
361.084 86.263 0
361.450 86.263 0
361.816 86.263 0
362.183 86.263 0
362.549 86.263 0
362.915 86.263 0
363.281 86.263 0
363.647 86.263 0
364.014 86.263 0
364.380 86.263 0
364.746 86.263 0
365.112 86.263 0
365.479 86.263 0
365.845 86.263 0
366.211 86.263 0
366.577 86.263 0
366.943 86.263 0
367.310 86.263 0
367.676 86.263 0
368.042 86.263 0
368.408 86.263 0
368.774 86.263 0
369.141 86.263 0
369.507 86.263 0
369.873 86.263 0
370.239 86.263 0
370.605 86.263 0
370.972 86.263 0
371.338 86.263 0
371.704 86.263 0
372.070 86.263 0
372.437 86.263 0
372.803 86.263 0
373.169 86.263 0
373.535 86.263 0
373.901 86.263 0
374.268 86.263 0
374.634 86.263 0
375.000 86.263 0
375.366 86.263 0
375.732 86.263 0
376.099 86.263 0
376.465 86.263 0
376.831 86.263 0
377.197 86.263 0
377.563 86.263 0
377.930 86.263 0
378.296 86.263 0
378.662 86.263 0
379.028 86.263 0
379.395 86.263 0
379.761 86.263 0
380.127 86.263 0
380.493 86.263 0
380.859 86.263 0
381.226 86.263 0
381.592 86.263 0
381.958 86.263 0
382.324 86.263 0
382.690 86.263 0
383.057 86.263 0
383.423 86.263 0
383.789 86.263 0
384.155 86.263 0
384.521 86.263 0
384.888 86.263 0
385.254 86.263 0
385.620 86.263 0
385.986 86.263 0
386.353 86.263 0
386.719 86.263 0
387.085 86.263 0
387.451 86.263 0
387.817 86.263 0
388.184 86.263 0
388.550 86.263 0
388.916 86.263 0
389.282 86.263 0
389.648 86.263 0
390.015 86.263 0
390.381 86.263 0
390.747 86.263 0
391.113 86.263 0
391.479 86.263 0
391.846 86.263 0
392.212 86.263 0
392.578 86.263 0
392.944 86.263 0
393.311 86.263 0
393.677 86.263 0
394.043 86.263 0
394.409 86.263 0
394.775 86.263 0
395.142 86.263 0
395.508 86.263 0
395.874 86.263 0
396.240 86.263 0
396.606 86.263 0
396.973 86.263 0
397.339 86.263 0
397.705 86.263 0
398.071 86.263 0
398.438 86.263 0
398.804 86.263 0
399.170 86.263 0
399.536 86.263 0
399.902 86.263 0
400.269 86.263 0
400.635 86.263 0
401.001 86.263 0
401.367 86.263 0
401.733 86.263 0
402.100 86.263 0
402.466 86.263 0
402.832 86.263 0
403.198 86.263 0
403.564 86.263 0
403.931 86.263 0
404.297 86.263 0
404.663 86.263 0
405.029 86.263 0
405.396 86.263 0
405.762 86.263 0
406.128 86.263 0
406.494 86.263 0
406.860 86.263 0
407.227 86.263 0
407.593 86.263 0
407.959 86.263 0
408.325 86.263 0
408.691 86.263 0
409.058 86.263 0
409.424 86.263 0
409.790 86.263 0
410.156 86.263 0
410.522 86.263 0
410.889 86.263 0
411.255 86.263 0
411.621 86.263 0
411.987 86.263 0
412.354 86.263 0
412.720 86.263 0
413.086 86.263 0
413.452 86.263 0
413.818 86.263 0
414.185 86.263 0
414.551 86.263 0
414.917 86.263 0
415.283 86.263 0
415.649 86.263 0
416.016 86.263 0
416.382 86.263 0
416.748 86.263 0
417.114 86.263 0
417.480 86.263 0
417.847 86.263 0
418.213 86.263 0
418.579 86.263 0
418.945 86.263 0
419.312 86.263 0
419.678 86.263 0
420.044 86.263 0
