* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point 1/3 octave RTA using Hann window and 32 averages 
* Dated: 28-jun-2021 11:39:00
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point 1/3 octave RTA using Hann window and 32 averages Input RMS 119,4 dB, 118,0 dBC, 119,7 dBA
* Measurement: jun 28 11:39:00
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
224.854 88.270 0
225.220 88.280 0
225.586 88.290 0
225.952 88.300 0
226.318 88.310 0
226.685 88.320 0
227.051 88.330 0
227.417 88.340 0
227.783 88.350 0
228.149 88.360 0
228.516 88.370 0
228.882 88.380 0
229.248 88.390 0
229.614 88.400 0
229.980 88.410 0
230.347 88.420 0
230.713 88.429 0
231.079 88.439 0
231.445 88.449 0
231.812 88.459 0
232.178 88.469 0
232.544 88.479 0
232.910 88.488 0
233.276 88.498 0
233.643 88.508 0
234.009 88.518 0
234.375 88.527 0
234.741 88.537 0
235.107 88.547 0
235.474 88.556 0
235.840 88.566 0
236.206 88.576 0
236.572 88.585 0
236.938 88.595 0
237.305 88.604 0
237.671 88.614 0
238.037 88.624 0
238.403 88.633 0
238.770 88.643 0
239.136 88.652 0
239.502 88.662 0
239.868 88.671 0
240.234 88.681 0
240.601 88.690 0
240.967 88.700 0
241.333 88.709 0
241.699 88.718 0
242.065 88.728 0
242.432 88.737 0
242.798 88.747 0
243.164 88.756 0
243.530 88.765 0
243.896 88.775 0
244.263 88.784 0
244.629 88.793 0
244.995 88.803 0
245.361 88.812 0
245.728 88.821 0
246.094 88.830 0
246.460 88.840 0
246.826 88.849 0
247.192 88.858 0
247.559 88.867 0
247.925 88.877 0
248.291 88.892 0
248.657 88.904 0
249.023 88.917 0
249.390 88.930 0
249.756 88.942 0
250.122 88.955 0
250.488 88.967 0
250.854 88.980 0
251.221 88.992 0
251.587 89.004 0
251.953 89.017 0
252.319 89.029 0
252.686 89.042 0
253.052 89.054 0
253.418 89.066 0
253.784 89.079 0
254.150 89.091 0
254.517 89.103 0
254.883 89.116 0
255.249 89.128 0
255.615 89.140 0
255.981 89.152 0
256.348 89.164 0
256.714 89.177 0
257.080 89.189 0
257.446 89.201 0
257.812 89.213 0
258.179 89.225 0
258.545 89.237 0
258.911 89.249 0
259.277 89.262 0
259.644 89.274 0
260.010 89.286 0
260.376 89.298 0
260.742 89.310 0
261.108 89.322 0
261.475 89.334 0
261.841 89.346 0
262.207 89.357 0
262.573 89.369 0
262.939 89.381 0
263.306 89.393 0
263.672 89.405 0
264.038 89.417 0
264.404 89.429 0
264.771 89.441 0
265.137 89.452 0
265.503 89.464 0
265.869 89.476 0
266.235 89.488 0
266.602 89.499 0
266.968 89.511 0
267.334 89.523 0
267.700 89.534 0
268.066 89.546 0
268.433 89.558 0
268.799 89.569 0
269.165 89.581 0
269.531 89.593 0
269.897 89.604 0
270.264 89.616 0
270.630 89.627 0
270.996 89.639 0
271.362 89.650 0
271.729 89.662 0
272.095 89.674 0
272.461 89.685 0
272.827 89.696 0
273.193 89.708 0
273.560 89.719 0
273.926 89.731 0
274.292 89.742 0
274.658 89.754 0
275.024 89.765 0
275.391 89.776 0
275.757 89.788 0
276.123 89.799 0
276.489 89.810 0
276.855 89.822 0
277.222 89.833 0
277.588 89.844 0
277.954 89.855 0
278.320 89.867 0
278.687 89.878 0
279.053 89.889 0
279.419 89.900 0
279.785 89.911 0
280.151 89.923 0
280.518 89.934 0
280.884 89.945 0
281.250 89.956 0
281.616 89.967 0
281.982 89.978 0
282.349 89.989 0
282.715 90.000 0
283.081 90.011 0
283.447 90.023 0
283.813 90.034 0
284.180 90.045 0
284.546 90.056 0
284.912 90.067 0
285.278 90.077 0
285.645 90.088 0
286.011 90.099 0
286.377 90.110 0
286.743 90.121 0
287.109 90.132 0
287.476 90.143 0
287.842 90.154 0
288.208 90.165 0
288.574 90.176 0
288.940 90.186 0
289.307 90.197 0
289.673 90.208 0
290.039 90.219 0
290.405 90.230 0
290.771 90.240 0
291.138 90.251 0
291.504 90.262 0
291.870 90.273 0
292.236 90.283 0
292.603 90.294 0
292.969 90.305 0
293.335 90.315 0
293.701 90.326 0
294.067 90.337 0
294.434 90.347 0
294.800 90.358 0
295.166 90.368 0
295.532 90.379 0
295.898 90.390 0
296.265 90.400 0
296.631 90.411 0
296.997 90.421 0
297.363 90.432 0
297.729 90.442 0
298.096 90.453 0
298.462 90.463 0
298.828 90.474 0
299.194 90.484 0
299.561 90.495 0
299.927 90.505 0
300.293 90.515 0
300.659 90.526 0
301.025 90.536 0
301.392 90.547 0
301.758 90.557 0
302.124 90.567 0
302.490 90.578 0
302.856 90.588 0
303.223 90.598 0
303.589 90.609 0
303.955 90.619 0
304.321 90.629 0
304.688 90.640 0
305.054 90.650 0
305.420 90.660 0
305.786 90.670 0
306.152 90.680 0
306.519 90.691 0
306.885 90.701 0
307.251 90.711 0
307.617 90.721 0
307.983 90.731 0
308.350 90.742 0
308.716 90.752 0
309.082 90.762 0
309.448 90.772 0
309.814 90.782 0
310.181 90.792 0
310.547 90.802 0
310.913 90.812 0
311.279 90.822 0
311.646 90.832 0
312.012 90.842 0
312.378 90.849 0
312.744 90.857 0
313.110 90.866 0
313.477 90.874 0
313.843 90.882 0
314.209 90.890 0
314.575 90.898 0
314.941 90.906 0
315.308 90.914 0
315.674 90.922 0
316.040 90.930 0
316.406 90.938 0
316.772 90.946 0
317.139 90.954 0
317.505 90.963 0
317.871 90.971 0
318.237 90.979 0
318.604 90.987 0
318.970 90.995 0
319.336 91.003 0
319.702 91.011 0
320.068 91.018 0
320.435 91.026 0
320.801 91.034 0
321.167 91.042 0
321.533 91.050 0
321.899 91.058 0
322.266 91.066 0
