* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and 32 averages 
* Dated: 16-jun-2021 17:42:42
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and 32 averages Input RMS 115,4 dB, 113,9 dBC, 115,6 dBA
* Measurement: jun 16 17:42:42
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3626.953 86.402 0
3632.812 85.766 0
3638.672 87.844 0
3644.531 87.619 0
3650.391 87.713 0
3656.250 87.013 0
3662.109 86.336 0
3667.969 87.606 0
3673.828 86.766 0
3679.688 86.852 0
3685.547 86.696 0
3691.406 87.790 0
3697.266 86.751 0
3703.125 85.803 0
3708.984 86.997 0
3714.844 86.258 0
3720.703 86.746 0
3726.562 88.420 0
3732.422 87.266 0
3738.281 87.324 0
3744.141 87.452 0
3750.000 88.732 0
3755.859 88.786 0
3761.719 87.234 0
3767.578 87.779 0
3773.438 88.911 0
3779.297 89.642 0
3785.156 88.727 0
3791.016 88.268 0
3796.875 89.135 0
3802.734 90.264 0
3808.594 90.219 0
3814.453 90.769 0
3820.312 90.008 0
3826.172 90.066 0
3832.031 88.548 0
3837.891 89.295 0
3843.750 89.397 0
3849.609 88.759 0
3855.469 89.173 0
3861.328 88.981 0
3867.188 88.478 0
3873.047 88.149 0
3878.906 88.890 0
3884.766 88.205 0
3890.625 87.262 0
3896.484 86.832 0
3902.344 87.783 0
3908.203 89.588 0
3914.062 89.318 0
3919.922 88.294 0
3925.781 88.541 0
3931.641 88.313 0
3937.500 89.053 0
3943.359 89.946 0
3949.219 90.446 0
3955.078 90.413 0
3960.938 89.220 0
3966.797 90.142 0
3972.656 89.837 0
3978.516 88.630 0
3984.375 89.193 0
3990.234 89.255 0
3996.094 88.852 0
4001.953 89.196 0
4007.812 88.513 0
4013.672 89.124 0
4019.531 89.955 0
4025.391 89.178 0
4031.250 89.291 0
4037.109 89.036 0
4042.969 90.026 0
4048.828 89.451 0
4054.688 90.214 0
4060.547 89.181 0
4066.406 88.168 0
4072.266 89.155 0
4078.125 89.497 0
4083.984 89.554 0
4089.844 89.126 0
4095.703 88.655 0
4101.562 89.639 0
4107.422 88.510 0
4113.281 87.564 0
4119.141 88.686 0
4125.000 89.853 0
4130.859 89.059 0
4136.719 89.063 0
4142.578 87.946 0
4148.438 87.276 0
4154.297 88.385 0
4160.156 87.945 0
4166.016 88.461 0
4171.875 88.026 0
4177.734 86.280 0
4183.594 86.122 0
4189.453 87.778 0
4195.312 87.393 0
4201.172 86.777 0
4207.031 87.504 0
